LocationName,Year,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+
Papua New Guinea,2015,Female,Total,3738.558,479.505,457.565,429.066,395.312,336.574,291.784,269.708,242.489,218.463,165.007,131.937,106.041,83.147,56.827,36.879,21.871,16.383
Solomon Islands,2015,Female,Total,287.7,39.898,37.884,34.276,30.212,25.373,21.765,20.527,19.152,15.954,11.512,9.148,6.943,5.107,4.122,2.969,1.528,1.33
Vanuatu,2015,Female,Total,130.032,15.867,16.31,13.791,12.914,11.252,11.826,9.727,7.883,6.939,5.811,5.611,3.6,3.168,1.909,1.67,1.117,0.637
Guam,2015,Female,Total,83.732,6.929,6.896,7.199,7.034,6.862,6.206,5.377,5.114,5.473,5.34,5.224,4.309,3.683,2.988,1.84,1.592,1.666
Kiribati,2015,Female,Total,53.022,5.553,5.169,5.244,5.55,5.285,4.701,4.039,3.234,2.606,3.124,2.463,1.965,1.421,1.076,0.72,0.489,0.383
Marshall Islands,2015,Female,Total,26.262,3.395,3.616,3.368,2.515,1.305,1.394,1.723,1.418,1.505,1.401,1.338,1.196,0.876,0.618,0.278,0.192,0.124
Federated States of Micronesia,2015,Female,Total,50.95,5.587,5.567,6.011,6.307,5.7,4.434,3.684,2.043,1.672,1.989,1.915,1.932,1.62,1.05,0.599,0.402,0.438
Nauru,2015,Female,Total,5.115,0.354,0.366,0.368,0.36,0.367,0.344,0.347,0.357,0.361,0.347,0.344,0.301,0.245,0.223,0.158,0.122,0.151
Northern Mariana Islands,2015,Female,Total,27.432,1.048,1.466,2.062,2.156,1.653,1.091,1.583,3.721,4.245,2.722,1.852,1.197,1.112,0.776,0.424,0.195,0.129
Palau,2015,Female,Total,9.776,0.667,0.697,0.882,0.823,0.97,1.021,0.71,0.509,0.623,0.646,0.432,0.532,0.445,0.287,0.212,0.159,0.161
American Samoa,2015,Female,Total,27.641,2.903,2.871,2.843,2.797,2.611,1.77,1.622,1.591,1.648,1.68,1.625,1.222,0.971,0.657,0.339,0.264,0.227
Cook Islands,2015,Female,Total,10.212,0.854,0.835,0.839,0.948,0.959,0.867,0.653,0.621,0.716,0.692,0.526,0.426,0.327,0.314,0.209,0.23,0.196
French Polynesia,2015,Female,Total,138.468,10.999,8.373,11.269,11.443,12.108,11.662,10.632,9.816,10.004,10.047,8.434,7.121,5.65,3.777,3.019,1.996,2.118
Niue,2015,Female,Total,0.63,0.05,0.051,0.06,0.054,0.039,0.04,0.05,0.037,0.024,0.032,0.044,0.046,0.039,0.02,0.015,0.019,0.01
Samoa,2015,Female,Total,93.584,11.634,12.13,11.001,9.757,8.006,5.817,5.239,5.033,4.761,4.499,4.031,3.313,2.582,1.761,1.55,1.108,1.362
Tokelau,2015,Female,Total,0.65,0.051,0.053,0.06,0.073,0.065,0.044,0.024,0.015,0.044,0.044,0.03,0.038,0.021,0.016,0.018,0.026,0.028
Tonga,2015,Female,Total,53.03,6.32,6.458,6.119,5.484,4.647,3.33,3.283,3.055,2.962,2.413,2.002,1.967,1.32,1.096,0.862,0.718,0.994
Tuvalu,2015,Female,Total,5.25,0.475,0.49,0.556,0.569,0.469,0.37,0.231,0.209,0.304,0.35,0.342,0.22,0.229,0.146,0.119,0.09,0.081
Wallis and Futuna Islands,2015,Female,Total,6.579,0.448,0.466,0.561,0.595,0.553,0.375,0.31,0.499,0.527,0.516,0.393,0.393,0.324,0.236,0.133,0.084,0.166
Algeria,2015,Female,Total,20097.714,2265.394,1937.175,1439.828,1520.782,1796.885,1962.377,1908.672,1554.14,1317.06,1106.18,918.613,731.513,637.642,348.574,273.757,205.098,174.024
Egypt,2015,Female,Total,42169.744,4533.362,4336.196,3900.832,3747.31,3646.131,3821.84,3421.107,2729.914,2193.745,2099.358,1940.877,1672.215,1256.399,1110.377,755.869,524.253,479.959
Libya,2015,Female,Total,3189.47,308.018,311.121,286.672,262.615,273.792,283.705,296.538,268.002,222.618,180.763,141.85,104.387,79.561,57.894,46.805,33.907,31.222
Morocco,2015,Female,Total,17133.946,1790.436,1438.286,1391.556,1433.946,1490.371,1451.4,1449.646,1275.132,1132.38,1021.589,922.454,767.454,577.357,338.577,268.805,201.193,183.364
Sudan,2015,Female,Total,19742.481,2880.283,2624.558,2399.669,2096.581,1811.488,1532.544,1339.671,1153.87,956.84,773.763,613.965,484.985,378.671,281.191,195.133,122.742,96.527
Tunisia,2015,Female,Total,5672.884,454.592,429.949,387.435,395.679,469.134,503.942,504.785,450.993,381.566,374.883,341.82,282.935,233.712,155.608,116.558,94.253,95.04
Western Sahara,2015,Female,Total,287.132,28.184,26.572,23.543,22.543,25.877,27.083,27.425,26.107,22.984,18.671,13.887,10.288,6.292,3.421,2.065,1.237,0.953
Botswana,2015,Female,Total,1019.255,114.077,113.302,109.541,110.314,110.299,107.345,91.721,62.187,36.058,28.017,29.901,31.47,27.608,17.17,13.184,9.242,7.819
Lesotho,2015,Female,Total,1070.849,131.528,122.912,120.21,123.766,116.73,105.533,86.304,56.955,35.985,29.472,29.351,30.488,27.537,20.707,12.626,10.565,10.18
Namibia,2015,Female,Total,1229.323,143.076,138.178,135.513,132.935,126.462,108.342,89.677,77.291,65.315,53.786,44.557,35.328,27.523,20.087,14.447,9.15,7.656
South Africa,2015,Female,Total,27495.842,2610.222,2707.1,2470.079,2329.215,2479.247,2560.882,2337.227,1779.59,1453.521,1318.399,1313.89,1193.073,981.711,753.903,503.522,346.246,358.015
Swaziland,2015,Female,Total,649.808,85.303,79.341,73.377,73.365,74.461,66.14,47.134,30.796,22.392,20.154,19.007,17.337,14.473,10.8,7.425,4.761,3.542
Benin,2015,Female,Total,5453.88,843.679,753.877,672.617,584.662,501.708,422.052,354.893,297.091,247.549,203.805,163.621,127.469,97.621,76.92,56.549,31.467,18.3
Burkina Faso,2015,Female,Total,8995.207,1517.022,1309.95,1134.136,966.412,809.442,678.504,573.858,469.225,372.663,306.438,246.043,196.781,151.531,112.74,79.507,45.175,25.78
Cabo Verde,2015,Female,Total,254.431,23.784,23.172,24.332,26.287,27.293,23.849,19.255,15.771,12.488,12.917,12.31,9.194,7.414,3.034,3.926,4.425,4.98
Côte d'Ivoire,2015,Female,Total,10458.362,1684.091,1395.538,1258.011,1148.056,972.524,819.199,695.239,587.798,477.682,383.397,307.134,241.762,184.11,136.375,90.887,49.315,27.244
Gambia,2015,Female,Total,995.667,177.744,145.194,123.121,105.51,90.188,77.751,66.807,54.991,39.604,33.837,25.772,19.169,13.828,8.236,7.434,3.997,2.484
Ghana,2015,Female,Total,13575.872,1827.137,1686.704,1508.071,1354.023,1255.755,1131.39,1026.591,871.634,714.443,585.907,460.845,373.356,272.333,204.748,132.688,94.532,75.715
Guinea,2015,Female,Total,6161.192,966.194,846.133,747.478,655.012,565.433,478.761,398.171,326.12,265.198,220.17,190.521,162.749,133.484,87.68,61.874,35.931,20.283
Guinea-Bissau,2015,Female,Total,898.963,138.826,120.96,106.804,93.864,83.099,70.213,61.803,48.369,50.596,23.811,26.409,21.278,24.404,12.382,8.793,4.593,2.759
Liberia,2015,Female,Total,2233.644,343.17,311.99,277.829,234.563,192.718,170.532,149.79,125.148,103.081,83.947,68.774,55.722,43.406,30.338,22.68,12.892,7.064
Mali,2015,Female,Total,8060.398,1534.513,1234.61,1021.057,836.84,677.726,566.118,484.924,405.034,325.558,251.748,194.019,156.73,127.426,101.465,76.571,41.534,24.525
Mauritania,2015,Female,Total,2025.152,295.362,264.544,236.155,207.904,181.988,158.994,138.511,120.454,101.538,83.332,67.682,53.735,40.015,30.949,21.954,13.479,8.556
Niger,2015,Female,Total,9550.225,1953.266,1527.862,1241.653,997.811,776.918,620.698,519.007,429.156,356.512,296.215,238.43,185.402,140.049,119.115,82.079,43.473,22.579
Nigeria,2015,Female,Total,90057.638,15686.662,13067.102,10976.163,9174.152,7724.848,6682.989,5805.445,4871.942,3942.033,3161.186,2609.25,2114.406,1641.527,1213.67,790.712,406.632,188.919
Saint Helena,2015,Female,Total,2.082,0.129,0.131,0.132,0.175,0.167,0.141,0.171,0.148,0.141,0.157,0.109,0.151,0.092,0.1,0.046,0.044,0.048
Senegal,2015,Female,Total,7616.146,1230.273,1057.979,913.571,784.415,693.103,607.403,514.419,430.83,345.232,268.444,214.726,172.129,134.357,98.514,74.55,46.675,29.526
Sierra Leone,2015,Female,Total,3178.592,475.412,425.77,390.793,338.72,285.295,253.644,226.189,191.328,154.998,122.358,95.46,75.128,57.424,43.301,26.19,12.098,4.484
Togo,2015,Female,Total,3631.351,567.247,492.952,428.69,372.433,331.926,296.731,254.981,212.163,170.691,135.463,107.877,85.242,66.343,49.014,32.334,17.792,9.472
China,2015,Female,Total,674860.186,42210.412,39216.289,36048.951,38427.334,50745.36,63774.362,50751.751,45601.084,57484.943,58146.241,49009.935,37799.468,37197.883,25305.298,17054.937,12793.343,13292.595
"China, Hong Kong Special Administrative Region",2015,Female,Total,3889.5,167.853,119.216,126.6,178.695,223.792,248.605,310.409,329.33,336.63,343.372,355.703,313.84,247.71,180.661,110.643,106.011,190.43
"China, Macao Special Administrative Region",2015,Female,Total,303.039,14.794,11.039,9.714,14.673,22.379,30.711,30.313,23.254,25.344,26.136,27.574,22.676,16.759,11.037,5.97,3.99,6.676
Democratic People's Republic of Korea,2015,Female,Total,12855.559,854.228,836.369,914.659,952.976,985.161,924.735,899.022,740.165,1095.459,1097.629,779.694,815.96,407.239,512.695,462.221,336.751,240.596
Japan,2015,Female,Total,65172.439,2598.726,2629.354,2733.642,2907.561,2985.624,3339.139,3647.513,4115.122,4792.316,4289.593,3927.864,3796.853,4356.716,4916.069,4164.877,3502.511,6468.959
Mongolia,2015,Female,Total,1476.336,153.683,137.697,108.494,113.249,133.929,153.852,125.519,112.796,103.238,90.333,82.26,58.307,37.638,24.168,18.766,12.248,10.159
Republic of Korea,2015,Female,Total,25020.475,1149.097,1088.045,1175.86,1540.711,1637.09,1522.866,1798.452,1881.039,2066.751,2079.239,2040.23,1882.943,1384.182,1096.967,930.026,800.261,946.716
"China, Taiwan Province of China",2015,Female,Total,11700.764,513.885,469.572,576.005,723.459,771.844,766.648,947.23,1000.991,899.583,923.689,941.359,876.082,760.177,476.711,365.55,304.893,383.086
Kazakhstan,2015,Female,Total,8705.489,792.756,761.674,594.455,572.317,667.928,777.168,690.266,613.111,571.999,540.511,524.438,478.307,374.642,266.892,161.455,176.316,141.254
Kyrgyzstan,2015,Female,Total,2892.623,347.509,284.491,232.849,245.659,282.342,294.079,219.115,166.455,167.045,153.048,157.675,116.907,82.669,50.192,27.154,36.251,29.183
Tajikistan,2015,Female,Total,4295.432,619.723,494.011,406.779,419.968,418.071,409.561,316.281,247.961,217.5,197.079,177.794,135.439,85.654,51.548,30.014,34.091,33.958
Turkmenistan,2015,Female,Total,2732.809,259.694,245.43,242.328,230.968,274.777,266.484,223.983,192.958,169.128,148.571,146.168,118.322,80.73,47.988,27.177,30.226,27.877
Uzbekistan,2015,Female,Total,14935.659,1445.379,1394.922,1260.591,1366.545,1532.454,1451.139,1208.527,1036.621,898.39,790.967,771.251,615.271,423.955,238.036,151.116,171.129,179.366
Afghanistan,2015,Female,Total,15783.596,2343.762,2402.065,2279.001,1934.458,1446.692,1123.86,936.834,771.366,629.693,510.816,405.028,320.066,247.449,199.49,119.427,68.61,44.979
Bangladesh,2015,Female,Total,79363.431,7419.04,7418.287,7855.225,7884.59,7663.628,7364.723,6901.673,6075.462,5030.25,4314.402,3488.344,2448.294,1693.205,1391.883,1078.349,687.39,648.686
Bhutan,2015,Female,Total,359.447,34.958,34.012,34.507,36.14,37.734,37.928,31.691,26.314,20.532,16.962,12.962,11.038,7.945,5.946,4.402,3.02,3.356
India,2015,Female,Total,619560.704,57910.131,56676.749,57736.987,56429.855,55030.346,53171.194,48915.217,44309.177,38990.643,35087.84,30506.758,26009.719,21019.355,14498.175,10412.961,6942.936,5912.661
Iran (Islamic Republic of),2015,Female,Total,39560.536,3491.016,3178.061,2684.566,2785.635,3522.568,4372.51,4238.401,3201.818,2587.358,2374.418,1980.155,1583.84,1283.176,831.013,607.981,437.851,400.169
Maldives,2015,Female,Total,177.88,18.34,16.121,14.629,16.509,17.956,19.57,16.87,12.431,10.508,9.358,7.742,5.886,3.519,2.431,2.634,1.992,1.384
Nepal,2015,Female,Total,14724.313,1361.114,1537.654,1663.138,1599.737,1451.848,1295.997,1074.749,970.767,846.15,688.965,571.657,470.328,407.75,297.71,235.417,151.291,100.041
Pakistan,2015,Female,Total,91444.508,10259.032,10101.444,9286.396,9757.741,9265.217,8489.565,7028.326,5814.732,4783.972,4129.15,3575.41,2857.96,2040.581,1535.731,1194.56,744.56,580.131
Sri Lanka,2015,Female,Total,11071.643,923.155,900.353,848.491,789.448,782.589,791.18,848.687,805.07,725.248,734.423,690.478,636.242,508.008,415.602,291.615,200.551,180.503
Brunei Darussalam,2015,Female,Total,211.561,15.882,16.949,18.189,16.633,17.036,16.019,14.609,17.633,17.999,17.405,13.963,10.891,7.61,4.693,2.446,1.842,1.762
Cambodia,2015,Female,Total,8020.993,867.783,771.698,733.116,681.744,767.212,690.2,870.962,344.085,438.411,411.06,375.306,299.45,249.781,170.805,128.366,92.808,128.206
Indonesia,2015,Female,Total,127108.644,11164.164,12128.016,11642.895,10928.41,10112.611,9826.934,10521.349,9723.288,9004.003,8028.488,6833.13,5492.31,4004.291,2949.4,2104.222,1475.008,1170.125
Lao People's Democratic Republic,2015,Female,Total,3521.926,422.266,406.504,351.875,383.127,386.296,323.4,255.349,208.514,177.704,148.608,125.506,101.189,79.426,59.585,41.871,28.244,22.462
Malaysia,2015,Female,Total,15758.538,1277.813,1243.526,1377.907,1427.146,1491.821,1508.197,1454.645,1140.977,997.277,896.055,828.121,690.673,525.748,389.768,239.708,160.143,109.013
Myanmar,2015,Female,Total,27860.395,2156.44,2164.71,2189.086,2327.673,2359.917,2434.152,2506.63,2279.234,2041.376,1813.595,1541.568,1308.005,1068.875,648.026,453.706,308.041,259.361
Philippines,2015,Female,Total,50829.801,5688.22,5419.916,5480.371,5092.065,4664.604,4254.451,3712.981,3254.23,2830.371,2505.783,2186.766,1840.904,1499.597,952.937,679.831,441.513,325.261
Singapore,2015,Female,Total,2844.196,140.366,133.833,145.986,181.077,212.09,201.79,217.477,228.205,232.462,218.13,219.634,203.446,165.812,128.107,74.606,60.461,80.714
Thailand,2015,Female,Total,34419.484,1705.41,1933.477,2113.906,2180.763,2279.627,2341.423,2523.251,2772.284,2852.847,2863.507,2667.165,2384.816,1896.466,1325.267,960.554,780.817,837.904
Democratic Republic of Timor-Leste,2015,Female,Total,576.355,92.974,86.332,78.062,79.671,60.169,39.86,29.804,13.563,16.853,15.49,16.257,13.957,11.515,9.452,6.496,3.733,2.167
Viet Nam,2015,Female,Total,47228.326,3336.626,3419.256,3269.719,3330.614,4369.221,4341.58,4006.526,3623.685,3358.934,3042.999,2823.401,2467.317,1826.091,1109.47,836.387,743.6,1322.9
Armenia,2015,Female,Total,1459.65,93.213,91.548,80.352,85.489,109.586,132.744,117.963,101.044,84.177,90.446,111.912,103.835,74.928,46.584,35.063,48.235,52.531
Azerbaijan,2015,Female,Total,4831.953,375.712,327.124,291.561,339.796,446.767,486.709,419.643,336.271,320.176,340.416,360.584,283.336,184.95,91.633,68.585,86.953,71.737
Bahrain,2015,Female,Total,517.67,51.823,47.118,42.709,39.13,40.867,55.27,57.064,43.292,37.878,32.749,27.247,18.584,9.117,5.413,3.74,3.127,2.542
Cyprus,2015,Female,Total,570.155,31.801,30.823,30.559,36.951,46.663,44.303,48.275,42.793,39.144,37.056,35.573,34.63,29.975,25.9,20.595,15.337,19.777
Georgia,2015,Female,Total,2275.383,133.674,136.909,104.303,107.74,158.601,171.544,152.715,148.506,142.906,142.162,181.731,166.169,135.493,110.962,76.312,100.963,104.693
Iraq,2015,Female,Total,17693.258,2463.394,2274.096,2081.856,1863.392,1629.106,1432.307,1234.708,1087.065,926.092,763.395,526.19,394.354,383.319,216.079,184.51,125.863,107.532
Israel,2015,Female,Total,3992.312,386.636,367.576,326.015,296.258,276.557,277.161,267.205,267.248,252.53,209.947,197.614,195.524,192.827,143.834,103.514,91.442,140.424
Jordan,2015,Female,Total,3768.704,468.773,427.451,356.21,349.951,354.78,342.668,331.517,275.546,231.199,183.014,137.448,97.155,69.038,58.546,41.937,24.799,18.672
Kuwait,2015,Female,Total,1443.78,166.117,142.958,121.858,115.162,119.02,152.43,171.822,139.804,99.226,79.114,45.723,33.998,18.7,20.135,6.149,7.479,4.085
Lebanon,2015,Female,Total,2490.345,160.986,145.178,180.902,226.992,270.469,273.234,241.953,186.148,145.952,128.153,113.161,101.888,91.288,69.111,56.159,49.977,48.794
Oman,2015,Female,Total,1442.959,181.769,147.358,117.058,120.818,153.385,166.072,167.676,119.391,71.525,52.841,33,34.285,21.424,20.114,15.22,11.225,9.798
Qatar,2015,Female,Total,553.916,58.677,47.959,43.786,33.426,35.904,72.453,89.314,60.68,37.552,25.561,16.861,14.545,8.426,3.315,2.441,1.771,1.245
Saudi Arabia,2015,Female,Total,12490.478,1400.685,1455.676,1158.717,860.095,1048.151,1261.894,1179.446,1041.153,732.379,640.488,569.902,379.7,285.803,185.491,115.619,49.261,126.018
State of Palestine,2015,Female,Total,2240.347,311.703,284.375,271.251,259.796,237.337,178.882,150.864,127.215,104.053,86.962,69.111,48.319,37.544,28.936,20.63,13.516,9.853
Syrian Arab Republic,2015,Female,Total,10933.222,1253.608,1254.1,1245.811,1141.524,965.71,930.438,866.214,715.754,557.829,478.904,412.09,339.774,276.388,182.138,145.895,85.417,81.628
Turkey,2015,Female,Total,39036.669,3086.07,3124.113,3157.773,3185.149,3099.18,3132.397,3159.62,3001.816,2721.802,2363.345,2114.914,1893.307,1593.142,1139.952,875.882,648.498,739.709
United Arab Emirates,2015,Female,Total,2918.055,328.207,268.773,163.793,164.187,247.628,414.061,490.326,379.363,226.335,109.55,56.621,36.816,17.589,7.389,3.431,1.9,2.086
Yemen,2015,Female,Total,12664.945,1733.476,1606.101,1551.559,1465.69,1385.009,1155.651,938.652,675.014,448.008,399.054,371.763,307.768,232.083,176.749,114.138,59.16,45.07
Belarus,2015,Female,Total,4966.699,247.863,246.835,214.355,222.09,292.764,372.326,369.759,340.463,336.748,334.391,386.479,394.89,328.097,255.162,173.298,212.374,238.805
Bulgaria,2015,Female,Total,3660.769,165.15,164.474,154.041,154.569,182.437,233.976,236.437,253.261,262.113,246.915,240.268,256.762,264.6,267.816,208.278,165.495,204.177
Czech Republic,2015,Female,Total,5467.838,291.147,284.556,232.058,227.188,316.083,356.29,369.978,462.943,423.303,343.439,330.689,341.284,378.617,369.806,279.309,182.24,278.908
Hungary,2015,Female,Total,5199.831,239.519,239.533,234.566,245.585,300.972,323.351,339.698,423.835,374.208,336.403,294.909,357.587,386.62,308.458,277.613,215.564,301.41
Poland,2015,Female,Total,19774.964,993.347,957.357,858.644,969.395,1211.356,1426.99,1620.198,1512.674,1315.239,1138.401,1227.685,1502.342,1462.622,1139.263,712.295,703.405,1023.751
Republic of Moldova,2015,Female,Total,1808.958,98.044,101.697,83.029,93.118,135.112,170.08,143.367,119.43,111.635,106.388,135.105,138.382,122.554,80.815,58.051,56.05,56.101
Romania,2015,Female,Total,11072.781,536.098,533.37,520.029,536.886,603.369,851.186,807.549,872.466,816.747,876.035,616.54,771.79,740.174,573.307,453.324,457.595,506.316
Russian Federation,2015,Female,Total,76608.229,4087.628,3908.289,3400.958,3224.718,4426.744,6212.419,6003.039,5515.999,5138.272,4544.476,5811.325,6013.095,5504.892,3735.799,2541.274,3358.3,3181.002
Slovakia,2015,Female,Total,2803.723,141.232,137.666,125.437,137.638,177.954,206.611,221.241,234.581,204.429,175.188,188.148,197.691,196.526,147.329,113.551,84.486,114.015
Ukraine,2015,Female,Total,24088.051,1174.44,1174.801,905.116,1024.796,1358.636,1838.694,1811.17,1726.505,1617.107,1496.182,1824.619,1766.949,1893.23,1075.397,1072.61,1246.474,1081.325
Channel Islands,2015,Female,Total,82.515,3.836,3.923,4.106,4.162,4.808,4.842,5.398,5.802,6.254,6.329,6.291,5.863,5.601,4.229,3.875,2.762,4.434
Denmark,2015,Female,Total,2851.913,155.61,159.872,162.587,171.663,179.576,169.745,160.141,175.768,194.707,200.672,197.769,178.112,170.2,177.101,145.561,101.516,151.313
Estonia,2015,Female,Total,686.207,33.546,35.424,31.458,30.086,36.011,46.192,45.338,43.85,44.415,44.845,44.873,47.439,45.473,41.948,33.893,35.423,45.993
Faeroe Islands,2015,Female,Total,23.776,1.395,1.808,1.654,1.745,1.455,0.964,1.332,1.388,1.488,1.815,1.584,1.458,1.571,1.22,0.987,0.64,1.272
Finland,2015,Female,Total,2775.887,150.208,148.437,141.8,148.833,167.239,160.382,170.392,167.528,150.692,175.873,186.141,185.677,190.382,202.911,129.73,114.04,185.622
Iceland,2015,Female,Total,167.141,11.736,11.518,10.642,11.009,11.846,11.808,11.815,11.176,10.765,10.561,11.042,10.411,8.92,7.313,5.49,3.998,7.091
Ireland,2015,Female,Total,2376.825,173.269,171.384,152.019,145.019,139.339,150.196,205.894,191.282,174.725,156.265,148.057,130.801,116.035,101.878,76.36,58.196,86.106
Isle of Man,2015,Female,Total,43.616,2.267,2.395,2.516,2.514,2.566,2.527,2.557,2.693,3.102,3.247,3.079,2.842,2.406,2.608,2.02,1.56,2.717
Latvia,2015,Female,Total,1101.782,54.442,53.033,46.522,43.714,62.34,76.439,71.904,67.194,71.636,71.24,77.728,79.201,70.356,64.453,61.14,58.892,71.548
Lithuania,2015,Female,Total,1618.969,81.601,76.593,67.901,80.198,102.603,120.402,113.81,104.403,107.971,112.628,120.07,113.523,93.358,82.356,78.198,70.714,92.64
